smile,y
CC(F)F,-1.3147228436
CCC(C)(O)CCCC(C)C,-2.6942897822000003
COc1ccc2NC(=S)Nc2c1,-2.7506819237
FC(F)(F)Br,-2.6677709688
CC(C)CCCCCO[P]([S-])(=S)OCCCCCC(C)C,-4.3707014658
C1OC1COc2ccc3c(OCC4CO4)cccc3c2,-3.9191737976
CC(C)=CCC\C(C)=C\COC=O,-3.7461507617
[O-][S]([O-])(=O)=O,-4.5661230993
C[C@@H]1CC=C(C)[C@H](\C=C\C(C)=O)C1(C)C,-3.8026769123
CO[SiH](CC1CCCCC1)OC,-3.0959725365
Cc1cccc2[N-]C(=S)Nc12,-4.0879587895
OC(=O)CC[P](O)(=O)c1ccccc1,-0.8283051545000001
CC(C)(N=NC(C)(C)C#N)C#N,-2.7132509977
CCC(C)COC(=O)C=C,-2.6532064055
Nc1ccccc1[S](O)(=O)=O,-1.7471686412
CC(=O)[CH-]C(C)=O,-2.0700509817
CC(=O)Nc1ccc(cc1)[S](Cl)(=O)=O,-2.8772524161
CCC(=O)OC1C(C)CCCC1(C)C,-3.8031812605
COC(=O)c1ccc(cc1)C(=O)OC,-3.796856222
CN(C)C(=S)SC(=S)N(C)C,-2.8302990647
C[C@@H](CCO)CCC=C(C)C,-2.7067344575
CCC(=O)C(C)CC=C(C)C,-2.7010952437
Cc1cc(C)c(N)c(c1)[S](O)(=O)=O,-1.8195435039
s1cccc1,-1.4450110492
ClC(Cl)(Cl)C=O,-0.691340871
CCC(C)CO,-0.4681010619
CC(C)CCO,-0.4681010619
OC(=O)c1cccc(c1)[N+]([O-])=O,-1.7459071723
O=[Mo]=O,-3.7396436363
CCCCCCCCO,-2.6375931207
O=[Te]=O,-3.7156062333
COC(=O)COc1nc(F)c(Cl)c(N)c1Cl,-3.9512810281
CC(C)=CCCC(C)(OC(C)=O)C=C,-3.8157769203
CC(C)(C)c1cccc(c1O)C(C)(C)C,-4.7135873776
[O-]C([O-])=O,-5.0664023631
CCCCC(CC)COC(C)=O,-4.6451400046
CCCCCCCCC(C)C#N,-4.6324209502
CCN1C(=O)C(=N/Nc2ccc(Cl)cc2[N+]([O-])=O)/C(=C(C#N)C1=O)C,-4.96733793
CC(C)CCCC=C,-4.458990177
CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,-4.9587331394
[O-]C([O-])=O,-5.1084204387
OC(=O)c1cc(Nc2ccccc2)c(cc1Nc3ccccc3)C(O)=O,-4.9857232877
O=C(OCc1ccccc1)/C=C/c2ccccc2,-4.8207960263
CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,-4.8105849842
CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC,-5.0206378696
CC(=O)c1cc(cc2c1CCC2(C)C)C(C)(C)C,-4.8708662082
Cc1ccc(Nc2cc(C(O)=O)c(Nc3ccc(C)cc3)cc2C(O)=O)cc1,-5.0705134819
CCCCC(CC)COC(=O)C(C)=C,-4.8059741607
CCCCC(CC)CCl,-4.6808820955
CCCCCCCCCCCCO,-4.8148101896
C=CC(=O)OCCCCCCCCCCOC(=O)C=C,-4.9608754545
CC1(C)CC2(CC(C)(C)N1)OC3(CCCCCCCCCCC3)NC2=O,-5.0846644385
CCC(C)(C)c1ccc(O)c(c1)C(C)(C)CC,-4.892804854
CCCCC(CC)COC(=O)CS[Sn](C)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC,-5.3942922935
ClC(=O)OCCOCCOC(Cl)=O,-4.8865490032
[O-]C(=O)C([O-])=O,-5.3110386285
COC(=O)\C=C\c1ccccc1,-2.7343475301
CSc1cc(SC)c(N)c(C)c1N,-2.8569254583
COc1ccc(\C=C\C)cc1OC,-2.7782267945
CCC1CCC(CCC([O-])=O)C1,-3.1323831914
CC(C)(COCCCOC(=O)C=C)COCCCOC(=O)C=C,-3.0495421403
CCCCCOC=O,-1.6020599913
COC(=O)c1cccc(c1)C(=O)OC,-2.825819918
C=Cc1ccccc1,-2.5552696161000004
CCCCCCOC(=O)C(C)=C,-3.7554210341
Clc1cc(Cl)c(Cl)nc1Cl,-3.8614246907
Nc1scc(n1)c2ccc3ccccc3c2,-4.849542252
CCCCCC(CO)Cc1ccccc1,-3.8432685623
CCCCCCCCCC=O,-3.7255255026
CC(=O)OC/C=C(C)/CCC=C(C)C,-3.8305001771
CC(CC/C=C(C)/CCC=O)C=C,-3.7935760497
COC(=O)C(F)(F)F,-0.6479837034
CCOc1cc(C=O)ccc1O,-1.7642022678
CC(=O)CCc1ccccc1,-1.7160179957
COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,-2.9792447784
CC(=O)OC\C=C\c1ccccc1,-2.7927245342
CC(=O)Oc1ccc(cc1C2C(=O)Oc3ccc(cc23)C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C,-6.6925825623
CCCCC(CC)COC(=O)Nc1ccc(C)c(NC(=O)OCCN(C)C)c1,-0.2351938248
CCC(C)CCCC(C)(C)O,-2.7493446847000005
Nc1cc(ccc1O)[S](O)(=O)=O,-1.8297447369
CCCCCCCC/C=C/CCCCCCCC(O)=O,-3.0888344498
CCCCCCCCCCCC(=O)N(C)C,-3.9093070505
CC(C)(C)C1CCC(O)CC1,-3.1032621252
CCCCCCCCCCCCCCN(C)C,-3.9356925608
CCCCl,-1.4534068203
CC(C)CC(C)O[P]([S-])(=S)OC(C)C,-2.3189749133
[O-][N+](=O)c1cccc(Cl)c1,-2.7612722995
CC(=O)c1ccc2ccccc2c1,-2.7964187192
CC(Cl)CCl,-1.6216647134
CCNc1ccccc1,-1.6520779355
CC(C)CCOCCC(C)C,-3.7601070667
Cc1ccc(Cl)c(Cl)c1,-3.7755457257
COc1cc(c(OC)cc1N)[S](=O)(=O)Nc2ccccc2,-4.0576928644
CC(C)CO[P](=O)(OCC(C)C)OCC(C)C,-3.0021546468
COC(=O)c1ccccc1C,-1.7566476759
CC(C)=C,-2.3290690398
CC(=O)OC[C@@H](OC(C)=O)C=C,-0.8176814122
Nc1cccc(O)c1,-0.6229628479
CCCCCCCC/C=C/CCCCCCCC(=O)NCCCN(C)C,-4.1492593891
Cc1c(Cl)cccc1Cl,-3.7919361419
O=C1CCCCCCCCCCC1,-3.8458299965
CC(C)=CCCC(C)(O)C#C,-1.7720804309
Cc1ccc(cc1[N+]([O-])=O)C(O)=O,-2.8480980227
COc1ccc(cc1N)[S](O)(=O)=O,-0.8997243446
CCN(CCO)c1ccc(cc1)N=Nc2sc3cc(OC)ccc3[n+]2C,-0.2262726911
CCCCC(CC)CN,-1.7134804626
Cc1ccc(N)cc1Cl,-1.7531263116999998
Cc1ccc(Cl)cc1Cl,-3.8089694812
COc1ccccc1C,-2.6890833932
OC(=O)Cc1ccc(Cl)cc1Cl,-2.9191416399000003
CCC([O-])=O,-2.8232791914
Clc1ccc(cc1)C#N,-2.749354496
[O-][N+](=O)c1ccc(Cl)cc1,-2.8118286729000004
CC(C)c1ccc(C=O)cc1,-2.7852565821
CC(=C)C(=O)OCCCCOC(=O)C(C)=C,-2.969024542
CCC(=O)c1cccc(Cl)c1,-1.8467055699
C1OC1COc2ccccc2,-1.7963921827
OC(=O)CCCCCCCC(O)=O,-1.8944614494
O=C1CCCCCCCCCCOCCCCO1,-4.0179591997
CC(C)CCCC(C)CC=O,-3.8064830067
CCCBr,-1.7107562487
COc1ccc(Cl)cc1,-2.779325494
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,-3.2037371554000003
[O-][S](=O)(=O)c1cccc(c1)N=Nc2ccc(Nc3ccccc3)cc2,-1.2046860906
CNC(=O)N(c1ccccc1)c2ccccc2,-2.9839461582
ClCCO[P](=O)(OCCCl)OCC(CCl)(CCl)CO[P](=O)(OCCCl)OCCCl,-3.4001753553
OC(=O)C1CCC(CC1)C(O)=O,-0.8723707236
CCOC(C)OC(C)(CCC=C(C)C)C=C,-3.9764017843
CCCC(=O)OC(C)C1CCCCC1,-3.9207588975
CCC(C)c1ccccc1,-3.7586078484
CC(=O)OC(C)(C)C1CCC(=CC1)C,-3.931170339
CC(C)=CCC\C(C)=C\CCC(C)(O)C=C,-3.9853522661
CC(=C)C(=O)OCCCCCCOC(=O)C(C)=C,-4.0436629248
Nc1ccc(cc1)C(F)(F)F,-2.8473301434
CC[N+](CC)(CC)Cc1ccccc1,-0.0072656636
[O-]C(=O)CCCCCCCCC([O-])=O,-3.0410647254
CCCCOCCOCCOC(=O)C(C)=C,-2.0159485066
CC(=O)c1cccc2ccccc12,-2.8846346488
CC(C)c1ccc(N)cc1,-1.7858311962
COc1ccc(N)cc1,-0.7480293677
CCCCCO,-0.6027996358
COc1ccc(cc1N)[N+]([O-])=O,-1.8832793564
CC(=C)C(=O)OCC=C,-1.7584817871
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,-3.314476262
CC(C)(C)c1cc(CO)cc(c1O)C(C)(C)C,-4.0127821042
CC(C)CCOCCc1ccccc1,-3.9337357827
Oc1ccc2ccccc2c1C=O,-3.8935675896
ClC\C=C/Cl,-1.706753006
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,-6.6672950838
COCc1ccc(O)c(OC)c1,-1.8934476814
Nc1ccc(N=Nc2ccccc2)c(N)c1,-2.9976655605
COc1ccc(O)c(c1)C(C)(C)C,-2.9274884417
CCO[Si](CC(C)C)(OCC)OCC,-3.016846171
Oc1cc(C=O)cc(c1O)[N+]([O-])=O,-1.937833911
CCOC(=O)C(C)(C)c1ccccc1,-3.045838317
Cc1ccc(N)c(c1)[N+]([O-])=O,-1.860061225
S=C=S,-1.5594220963
COC(=O)c1ccccc1,-1.8117983509
CCCCCCCC(OC)OC,-2.9180054187
C=CCCCCCCCCC=O,-3.8931862
CC(C)Cc1ccc(cc1)C(C)C(O)=O,-3.992248354700001
[O-][Cl](=O)(=O)=O,-1.7665284956
COc1cccc(c1)C(C)=O,-1.8691073865
O=C1NC(=O)NC(=O)N1,-1.8076460763
Clc1ccccn1,-0.7541456686
Oc1cc(Cl)ccc1Cl,-1.9111656018
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,-3.3290743264
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-3.2256490876
CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C,-4.2262342969
CC(C)c1ccc(O)cc1C,-2.854511354
COC1CC(C)CCC1C(C)C,-3.9301744515
CC1=CCC2C(C1)C2(C)C,-4.6704052705
O=C1CCCCCCCCCC\C=C/CC1,-4.8831871131
O=[Zn],-4.448167714599999
CC(C)c1cccc2ccccc12,-4.7823935551
[O-][P]([O-])([O-])=O,-5.1553472856
CCCCC(CC)C([O-])=O,-3.4351686053
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,-5.082600348500001
CCCCC(CC)COC(=O)CS[Sn](CCCC)(CCCC)SCC(=O)OCC(CC)CCCC,-5.3942867121
CCCCC(CC)CCCCCC(C)CCCC(O)=O,-5.0561178371
CC(C)CCCC(C)CCCC(C)(O)C#C,-4.953059618999999
FC(F)=C(F)OC(F)(F)C(F)(F)F,-4.9542967929
CC(=C)CC(C)(C)C,-4.688326948
N(c1ccccc1)c2ccccc2,-5.0876626154
[O-][Si]([O-])=O,-5.1305146868
CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C,-5.1145685291000005
CCCCCCC(CCCC)C(O)=O,-4.959305966700001
CCCCC(CC)COC(=O)c1ccc(N)cc1,-5.0543936585
CCCCCCC(O)CCCCCCCCCCC([O-])=O,-5.463097207000001
CCCCCCCCCCCCCCCCCC([O-])=O,-5.440787474
CCCCOC(=O)CCC(C)(OOC(C)(C)C)OOC(C)(C)C,-5.1898813447
ClC1=C(Cl)C(=O)c2ccccc2C1=O,-5.0237764060000005
O=[Cd],-4.7863829333
Clc1ccccc1C(Cl)(Cl)Cl,-5.0439330965
CCCCCCCCCCOC(C)=O,-4.9857583021
CN(CCOC(=O)C=C)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5.3087460931
CCCCC(C#N)c1ccccc1,-3.6623544532
FC(F)(F)C(Cl)(Cl)Cl,-4.3331923932
CC(C)CCCCCCCCCCO,-5.0007940326
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,-5.1559612143
CCCCCCOC(=O)c1ccccc1O,-5.0458782076
CCCCCCC(O)CCCCCCCCCCCO,-5.1560946306
CCCCCCCCCCCCCCCCO[P](O)([O-])=O,-3.2602593536
CCN(CCCl)c1ccc(C=O)cc1,-3.0334483747000003
CCC(=O)OCCC(C)C,-2.8700736410000003
CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O,-3.0592783722
CCCCCC(O)C=C,-1.8219317146
FC(F)=C(F)C(F)(F)F,-2.8887982833
CC[C@]12CC[C@H]3[C@@H](CCc4cc(OC)ccc34)[C@@H]1CC[C@@H]2O,-4.875700653
CC(C)(C1CCC(O)CC1)C2CCC(O)CC2,-3.0976097488
COCCOCCO[Si](CCCOCC1CO1)(OCCOCCOC)OCCOCCOC,1.5823133383
[O-][S](=O)(=O)c1ccc(N\N=C2\C(=O)C=Cc3cc(ccc23)[S]([O-])(=O)=O)cc1,-1.3767469152
CC(F)(F)Cl,-1.7233908536000002
COC(=O)c1cc(cc(c1)[N+]([O-])=O)C(O)=O,-2.0737299237
FCF,-1.4374417919999998
C[Si](C)(C)C,-3.6533405182
CC(CCOC(C)=O)CC(C)(C)C,-3.9891678317
ClC(=O)c1ccc(cc1)C(Cl)=O,-4.0287937791
CC(=C)C(=O)OCc1ccccc1,-2.9682045412
CCOC(=O)OCC,-0.7982097075
[O-][N+](=O)c1ccc(Cl)cc1Cl,-3.0091456414
CCCCCCCC[P](O)(O)=O,-3.0148095518
COc1cc(Cl)c(OC)cc1N,-3.0061212915
CCCC(=O)OCCC(C)C,-2.9328521233
O[S](=O)(=O)CCCNC1CCCCC1,-3.0802067631
CCCCC/C(C=O)=C/c1ccccc1,-3.0466584175
ClCCCBr,-1.9401514115
OC(O)C(Cl)(Cl)Cl,1.0371672978
COc1cc(c(C)cc1N\N=C2\C(=O)C=Cc3cc(ccc23)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.4405855136
OC(=O)c1cc(O)cc(c1)C(O)=O,-2.005111367
CC(C)OC(=O)CCCCC(=O)OC(C)C,-3.1070289759
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.2870640225
CC(CCCC(C)(C)OC(C)=O)C=C,-4.0301641261
CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C,-4.1912351395
CC1CC(CC(C)(C)C1)OC(=O)C=C,-4.0304470853
O=C(C1CCCCC1)c2ccccc2,-4.0147097345999985
ClCC(CCl)O[P](=O)(OC(CCl)CCl)OC(CCl)CCl,-4.3767049743
Clc1cccc(Cl)c1Cl,-4.003482074
COC(=O)c1c(C)cc(O)c(C)c1O,-4.037430925
CC(C)C1(O)CCC(=CC1)C,-1.9409970697
F[N+]12CC[N+](CCl)(CC1)CC2,-0.3038119023
COc1ccc(OC)c(c1)[N+]([O-])=O,-3.0173250803
CCCCNC(=O)OCC#CI,-3.2033373628
CC(C)(C)OOC(C)(C)C,-2.9320403696
CCOC(=O)\C=C\c1ccccc1,-3.0130467638
CSc1ccc(cc1)C(=O)C(C)(C)N2CCOCC2,-4.1933811426
CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,-4.0976122125
CCCCC(CC)C(=O)OOC(C)(C)CC,-4.116871778
CCCCCCCC(C)=O,-2.9303113789
Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-3.040285322
CC(C)CO[P]([S-])(=S)OCC(C)C,-2.5192483347
OCCCNc1ccc(O)cc1[N+]([O-])=O,-2.1105897103
C[N+](C)(C)c1ccc2C=CC(=O)C(=N/Nc3ccc(N)c(c3)[N+]([O-])=O)\c2c1,-1.3972424196000002
Cc1ccccc1C,-2.8191677601
Cc1ccc(C)cc1,-2.8191677601
O=C1NC(=O)C2=C1CCCC2,-1.974517726
CC(C)C(=O)OCCc1ccccc1,-3.0797644375
CC(=O)/C=C/C1=C(C)CCCC1(C)C,-3.0798638184
CCCCCCCCCCN(C)C,-4.0452878346
CCOC(=O)CCS[P](=S)(OC(C)C)OC(C)C,-4.2747784981
CCCCCCC(C)(C)S,-3.9901601094
CC(CCOC=O)CCC=C(C)C,-4.0559608323
CCCS[P](=O)(OCC)Oc1ccc(Br)cc1Cl,-4.365622838
CCCCCCCCC(C)C=O,-4.0270844645
[O-][Se]([O-])=O,-4.0799654344
Cc1ccc(C)c(O)c1C,-1.9355008883
Cc1cccc(C)c1,-2.8328690378
CCCCCCCC(=O)NCC(O)=O,-2.1115375925
CC(=O)OC1C(C)(C)C2CCC1(C)C2,-3.8745968837
O=[Si]=O,-3.6026675784
CC1=C(/C=C/C(C)(O)C=C)C(C)(C)CCC1,-3.164147933
CCCCCC#CC(=O)OC,-3.0091327736
[O-]P=O,-0.0813040923
Cc1cccc(c1C)[N+]([O-])=O,-3.0033599893000003
CC(CCOC(C)=O)CCC=C(C)C,-4.0959387301999985
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,-4.1979376007
O=C(Cc1ccccc1)OCCc2ccccc2,-4.1887477927
CCC(COCC(CC)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,-4.4927855243
C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O,-2.4514194624
CCCCCCCC(O)=O,-3.2000007811
CC(C)c1ccc(cc1)C#N,-2.9887953027
C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3.2211356868000003
CC(C)(C)S,-1.7878458675
CC1CC(O)CC(C)(C)C1,-1.9916598479
CN(C)c1ccccc1,-1.9220736974
COc1cc(c(OC)cc1Cl)[N+]([O-])=O,-3.1793123652999995
O=C/C=C/c1ccccc1,-1.9688182578
CN(CCO)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.4036850425
CC12CCCC(C)(CC1)C2=NO,-3.0741522071
CC(=O)Nc1ccc(O)cc1,-1.0333232127
[O-]C(=O)\C=C/C([O-])=O,-2.0840678994
C/C=C/C(=O)C1C(=CCCC1(C)C)C,-3.1378557654000003
Cc1cc(ccc1N)[N+]([O-])=O,-3.0361524841
CCCCCCCCCO,-3.0130118711
CCCOC(=O)C1CCCCC1C(=O)OCCC,-3.2626917327
Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)cc3,-4.3324994616
CC(C)=CC\C=C(/C)C=C,-3.9729302572
CC(CC(=O)OOC(C)(C)C)CC(C)(C)C,-4.2100961015
CCCCOC(=O)CSCSCC(=O)OCCCC,-4.3430778582
COC(=O)C1CC2(CCC1(C)C=C2)C(C)C,-4.2008661255
CC1CCCCC1,-3.8459348013
CC(C)(OO)c1ccccc1,-1.0393798776
COC(=O)OC,0.1852603514
CC(=C)C(=O)OC1CCCCC1,-3.0885648226
CCC(=O)OCCc1ccccc1,-3.1174443354
CCCC(=O)OCc1ccccc1,-3.1174443354
CC(=O)Nc1ccc(N)c(c1)[S](O)(=O)=O,-1.2318564393
NO[S](O)(=O)=O,0.0752827195
CC/C=C/CCOC(=O)OC,-3.0698306477
C1CC2CC1C=C2,-2.8477212054
Cc1ccc(c(C)c1)[N+]([O-])=O,-3.0555996074
CC(C)(C)c1ccc(CCC=O)cc1,-3.1588329057
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2.2076497234
CC1(C)CC(CC(C)(C)N1)N(CCCCCCN(C=O)C2CC(C)(C)NC(C)(C)C2)C=O,-1.5399557687999998
NNC(N)=S,-0.8457609068
CCC(C)(C)OOC(C)(C)CC,-4.1004353388
CCC(=O)/C=C/C1=C(C)CCCC1(C)C,-4.187455475
CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,-4.333139569
CCC(=O)OC1CCC(CC1)C(C)C,-4.1734842136
CCCCCCCC[Si](OC)(OC)OC,-4.2461281993
CCC1(C)OOC(C)(CC)OOC(C)(CC)OO1,-4.3048554438
C=CCCCCCC=O,-1.9972521926
CC(C)OC(Cl)=O,-0.9882911293
Oc1ccccc1C([O-])=O,-0.1074921694
CC(=O)OC(=C)c1ccccc1,-2.1135953878
Clc1cccc(Cl)c1,-3.0721598007
Cc1ccccc1CCO,-1.042878011
Oc1ccc(Cl)c(O)c1,-1.070567643
CC1(C)C2CC(O)C(=C)C1C2,-2.09612479
CC(C)C1CCC(O)CC1,-2.0680942751
[O-][N+](=O)c1ccc(Cl)c(Cl)c1,-3.2005181203
CC1=NN(C(=O)C1N=Nc2ccc(cc2)[S]([O-])(=O)=O)c3cc(Cl)c(cc3Cl)[S]([O-])(=O)=O,-0.6605427703
OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0.6609213970000001
Nc1ccc(cc1[S]([O-])(=O)=O)N=Nc2ccc(cc2)[S]([O-])(=O)=O,-0.5243236254
C=CC(=O)OCCCOCC(COCCCOC(=O)C=C)OCCCOC(=O)C=C,-2.5527472821
CC(=O)Nc1ccc(cc1)[S](=O)(=O)CCO,-2.3069323017
C#C,-1.3364263766
CCC(=O)c1ccccc1,-2.0485000681
CC(C)(C)c1ccc(C=O)cc1,-3.1309552762
Nc1ccc2cc(ccc2c1)[S](O)(=O)=O,-3.2696160575
CCC(=O)CCC1C(=CCCC1(C)C)C,-4.3219056885
CCCCC(CC)CO[N+]([O-])=O,-4.1466934911
CCOC1CC(C)CC(C)(C)C1,-4.1342944341
CC(C)CCCCCOC(=O)C=C,-4.1706554665
O=C1N(SC2CCCCC2)C(=O)c3ccccc13,-4.3237941723
Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S](=O)(=O)NC4CCCCC4)c5C(=O)c6ccccc6C(=O)c25)[S](=O)(=O)NC7CCCCC7,-4.8187034651
Cc1cc(c(O)c(C)c1CC#N)C(C)(C)C,-4.2579024627
S=[Cd],-4.080623481
CCO[P](=O)(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)OCC,-4.4728088442
CC(C)(C)CC(C)(C)CC([O-])=O,-3.5342880969
CC(CCC=C(C)C)CC#N,-3.104157036
CC(=O)Oc1ccccc1[N+]([O-])=O,-2.1855239105
S=C1Nc2ccccc2S1,-3.1515048921
Cc1ccccc1CCl,-3.0813269237
CC(=C)c1ccccc1,-3.0080823215
COc1cc(CC=C)ccc1O,-2.1531779235
CCCCCCCCCCCCCCCCCC,-3.5298030639
O[Si]([O-])=O,-3.0044671735
[O-][Si]([O-])=O,-3.2659206297
Fc1cccc(F)c1,-2.0003579549
[O-]C([O-])=O,-2.1796827894
CC\C=C/CCOC(=O)C(C)C,-3.1741873711
Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S](O)(=O)=O)c4C(=O)c5ccccc5C(=O)c24)[S](O)(=O)=O,-2.8206093768
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-3.2653422506
CC(C)NC(C)C,0.0362422138
[O-]C(=O)C([O-])=O,-2.2740087187
[O-]C([O-])=O,-2.8845018574
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-4.3838902648
CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C,-4.619923834
CCC(CC)CC1(CCCCC1)C(O)=O,-4.281694517
CCCCOC(=O)\C=C\C(=O)OCCCC,-4.3135515372
CC(=C)C(=O)OCCOC(=O)C(C)=C,-2.2613132646
C[NH3+],-1.796002246
C4C=Cc5ccccc45,-3.51623781
N#C/C=C/c1ccccc1,-2.0829703418000003
Nc1cccc(c1)[S](=O)(=O)CCO[S](O)(=O)=O,-1.4238808493
CC(=O)/C=C/C1C(=CCCC1(C)C)C,-3.2586779358
CCOC=O,0.1514941879
Nc1cc(ccc1C(O)=O)[S](O)(=O)=O,-1.3156745209
NCCc1ccc(O)cc1,-1.1161078312
CCCCOCCOC(=O)c1ccccc1,-3.3224225356
COc1cc(ccc1N)[N+]([O-])=O,-3.2045127381
S=[Zn],-2.9676237394
OC(=O)CN(CCCN(CC(O)=O)CC(O)=O)CC(O)=O,-1.4690725372
Oc1cc(F)c(F)c(F)c1,-0.1536096917
CCCCCC(O)=O,-1.0522193787
CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,-3.5452709716000004
CC1C=C(C)CCC1COC(C)=O,-3.2503985577
CCCCC(CC)COC(=O)CC#N,-3.2864784846
[O-][S]([O-])(=O)=O,-3.9794501756
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O,-1.5390164423
CCOc1ccc2NC(C)(C)C=C(C)c2c1,-3.332762335
CCCCCCCCC=O,-3.1487064763
OCC(F)(F)F,0.9998306582
C[Si]1O[Si](C)O[Si](C)O[Si](C)O[Si](C)O1,0.5292955703
CCOCCOCCOC(C)=O,0.7539645195999999
CC(=C)O[Si](OC(C)=C)(OC(C)=C)C=C,0.6452233386
OCCCCO,1.0451691789
OCC(O)CO,1.0357686635
CC[N+](CC)(CC)CC,0.6774520067
CC[N+](CC)(CC)CC,0.7806565243000001
C[Si](O)(O)[O-],0.8786634333
CC/C(C)=N/O[Si@](C)(O\N=C(C)\CC)O\N=C(C)\CC,-0.4792340167
OO,0.4683422926
Cc1ccc(C(O)=O)c(O)c1,-1.1822691023
OC(=O)c1cc(ccc1O)[N+]([O-])=O,-2.2627334080000003
Cc1ccc(cc1C)[N+]([O-])=O,-3.1794512484
ClCc1ccccc1Cl,-3.2069094899
N#CCc1ccccc1,-3.0687460001
CCCCCCCCCCCCO[S](=O)(=O)c1ccccc1,-3.543437239
CCCCCCCCCCCCCO,-3.3018240282
OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,-4.5597626401
CCOC(=O)OC1CCCCC1C(C)(C)C,-4.3211402828
CCCCCC(=O)OC(=O)CCCCC,-4.296805043
CCCCCCCCCC(C)=O,-4.2018206695
CC(C)(C)OOC(C)(C)c1ccccc1,-4.2909341502
CC(C)CCCCCOC(=O)CS,-4.2850368969
C=CCCCCC=C,-4.0232731502
CC(=O)O[C@@H]1CCCC[C@@H]1C(C)(C)C,-4.2973358545
CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,-4.5666142382
CCCCCCCCCCCCO,-4.9847464515
[S-]C#N,-4.8040109101
CCCCC\C(=C/c1ccccc1)C(OCC)OCC,-5.1720565184
[O-]C([O-])=O,-5.3958921156
CCCC(=O)OCCC(C)CCC=C(C)C,-5.142612080899999
CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,-5.4150412012
CCCCCCCCCCCC=O,-5.0614595476
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,-5.4201521344
CC(C)(O)C(=O)c2ccc(cc2)C3(C)CC(C)(C)c4cc(ccc34)C(=O)C(C)(C)O,-5.8273288792
Nc1c(ccc2C(=O)c3ccccc3C(=O)c12)c4oc5cc6C(=O)c7ccccc7C(=O)c6cc5n4,-5.4964129822
O=C1c2ccccc2C(=O)c3c4Nc5ccc6c7ccccc7C(=O)c8ccc(c4ccc13)c5c68,-5.506567842999999
CC(C)C1CCC(=CC1)C,-5.0103439368
CC(C)CCCCCCCOC(=O)C=C,-5.1999126975
CCCCCCCCCC(C)C=O,-5.151636178
[O-]C(=O)C([O-])=O,-5.648400548200001
